content,label
尊敬的神州行客户，您好！我们很高兴地宣布推出了一项特别的移动购机活动。现在购买小米手机或酷派手机的用户可以享受以下优惠和福利：1.旧机以旧换新折现立抵；2.可得DIGIT平板电脑一台（价值30元）；3.DIGIT话费充值赠送更多金额的免费通话时长；4.超低价格限量秒杀抢购机会不容错过；5.更多跨年惊喜等你来参加。我们的营业厅位于共青团路回民小区PLACE咨询电话CELLPHONE如果您有任何疑问或者需要了解更多的信息请随时联系我们将竭诚为您服务期待您的光临谢谢,0.0
您好，好稀奇NAME美味送清凉百余商品惊爆价饮料果冻超值疯抢吃货的你怎能错过更有会员专享全场折详见店内。期待您的光临！退订请回复TD,0.0
尊敬的客户，您好！感谢您一直以来对移动的支持与信任。为了回馈广大用户，我们特别推出了一项优惠活动——流量升档送话费计划。只要您的手机号码符合条件（具体要求请回复“DIGIT”查询），即可享受以下超值福利：只需升级至指定档次或以上的可选包月套餐并持续使用下月起即按差额赠送每月的话费最高可达DIGIT元/月；同时还可畅享精彩的手机上网体验和更多实惠服务哦~不容错过的好机会赶快行动吧！,0.0
“一期清盘价最高啦！秒杀不到的DIGIT元最棒户型最少公摊最好建筑质量最大性价比最佳购买时机疯狂抢购热线电话请拨打PHONE”,0.0
杭州欢迎您，西湖美景如画。漫步苏堤春晓竹径幽深别有洞天桃红柳绿花香醉人美不胜收！,0.0
尊敬的用户，为了满足您追剧的需求，我们特别推出了一项优惠活动。只要回复大写“GB”即可获得每月赠送的专属本地定向流量和视频畅快看活动的参与资格！您可以享受咪咕TV百余路免费电视直播及回看的服务详情请致电DIGIT咨询手机号码为138-XXXX-XXXX期待您的积极参与!,0.0
蓝天使美容养生馆感恩“x.x”你最大活动，x月x日x天限x个小时抢购家居产品,0.0
信和地产携手名流共鉴国际香草大师空降银湖天峰！定制世界顶尖美食盛宴火热升级中。滨北豪宅热销进行时，欢迎咨询电话PLACEPHONE。,0.0
您好，小买岁商城多档活动齐上线！首页可领满DIGIT减DIGIT专场优惠券。购物账单金额达到指定数字即可获得豪礼一份哦~欢迎美食爱好者订购参与本次特别活动的商品退订请回复TD。,0.0
亲爱的乐视PLACE用户们注意了！全场超级配件折起低价秒杀活动不断进行中。第代超遥控器首发直降DIGIT仅此一天哦~请访问URLreqnm了解详情并参与回td退订即可!,0.0
月日至月日期间，新华都超市将举行疯狂促销活动。全场商品大降价！包括包装大米、啤酒、休闲食品、方便面等锅具和玩具以及内裤类等多种千种系列商品的优惠折更多哦!欢迎进店咨询详情或直接回复此信息以停止接收此类信息的通知请注意：如果您不愿意接受这类消息的宣传内容，可以随时通过短信或者电话的方式告知我们并确认不再需要继续接收到相关信息.,0.0
三月女人天,0.0
卡,0.0
首家家电清洗维修专业团队主营空调、洗衣机等家用电器。地址：[输入具体位置]号；电话：（[手机号码或座机）]。如果您需要服务请及时联系我们！,0.0
美女们x.x妇女节来临之际黛尔熙公司减肥面护养生共同搞活动。减肥活动:x.中疗程xxx元加xx元，送:紧肤素x瓶（xxx元）。x.大疗程xxxx元加xx元,0.0
亲爱的淘宝网会员BQS定制用户，[URL]是上午十点大促来袭的好消息！新品折起优惠高达百万。同时还有机会抽取千元大奖哦~详情请访问[url]，如有疑问可回复此信息退订。（编辑员）,0.0
“PLACE迪尔马奇冰点大卖！年终促销活动三折后再送券。狂欢三天，只需回复URL即可退订。”,0.0
今天房产税真的来了！您御墅临枫的房子有意出手变现吗？老客户可全款一次性诚意购房,0.0
"阿卡新疯抢最后小时满减专区买送千元大奖详情猛戳URL退订回复td。这条信息是关于“阿卡的疯狂促销活动”，其中提到了最后的折扣时间、优惠区域以及购买特定商品可以获得奖励等详细内容。“点击链接”和""退出消息""则是提供了具体的操作步骤和建议用户如何处理这种情况的信息。""请输入您的验证码""，表明需要验证用户的身份才能继续下一步的操作流程；而后面的数字或字母则表示该操作的密码或者验证码的提示语.",0.0
“最后几小时领取价值DIGIT元的超级移动电源！让我们一起冲击新纪录吧。点击链接（URLrymnxn）即可退订。”,0.0
【美团大放送】新商家上线，满20减5元！,0.0
货拉拉提醒：您的订单已成功下单，司机联系方式请拨打138-xxxxxxxxx。,0.0
尊敬的娇兰佳人会员，感谢您一直以来对我们品牌的支持。在每月NAME佳人的会员日活动中凭卡可享受全场折上再DIGIT%折扣优惠！同时本月NAME有欧珀莱、玉兰油和泊美等品牌特惠款可供选择并低于市场价打折哦~如有疑问或需要退订请回复此短信复td即可退出活动信息查询通道。期待您的参与与光临!,0.0
亲爱的，今天是您的节日，为了要您节日快乐，本会所于x月x日一x月x日，免费护理，购买单品买一送一，在这个时刻鑫鑫美容院祝你节日快乐,0.0
"""PLACE红孩子闺蜜节开抢啦！美即面膜片装仅售洗护口腔联合DIGIT减价同享用券精选爆品买二付一详询HOTLINE。""",0.0
今晚平安夜，有时间一起聚一下吗？,0.0
欢迎致电长泰花园，本项目位于文化路x号,0.0
尊敬的用户，您好！感谢您使用DIGIT网络。由于您的上网用量较大，我们特别为您推荐升级至DIGIT元包（DIGITm手机流量套餐）。参加我们的“流量包升级送流量活动”，即可连续XX个月每月获赠DIGITm省内流量。详情请点击[URL]了解更多信息并享受好歌、好书和各种优质应用等优惠福利。[品牌名/公司名称]，期待您的加入与支持！,0.0
进民家电重装开业了！有王牌寸彩电和DIGIT洗衣机大空调冰箱等优质商品。如果你对梨园路号某款产品感兴趣的话请拨打PHONE号码咨询吧~,0.0
工商银行温馨提示：您的账户已成功入账，感谢使用工行服务。,0.0
亲爱的顾客朋友下午好，纤乐美容美体现正推出风靡全球的贵族养生之道——肠道水疗。润肠通便，排毒养颜，减肥瘦身，只需xx分钟，看到见的排毒，看得见的健康！原价xxx，现五折体验！亲，快来体验堪称xx世纪最理想的物理性内调保健方法吧！三八妇女节,0.0
生日红包已放入您账户中。提前祝您生日快乐！更有多项优惠在超市等您的到来哦~如需退订请回复URLrwspws回td即可。（PLACE:陛下）,0.0
亲爱的顾客您好！欢迎光临PLACEDIGIT童装店。我们新上的秋季爆品纯棉长袖上衣正在热销中并限时打折元起哦~您可以访问我们的网站zjaujr.com查看更多详情或直接在电HOTLINE回td拨打电话咨询退订事宜感谢您的支持!,0.0
1.欢迎使用饿了么订餐，推荐附近超好吃的餐馆和爆品菜品。享受美味服务热线XXX-XXXX【转投诉】,0.0
亲爱的新品泳衣店会员NAME，我们店铺的全新泳衣已经上新啦！作为我们的尊贵会员您将享受指定商品折上的再折扣优惠。此次活动地址为[URL]，欢迎您的光临体验哦~如有任何疑问或需要退订服务请回复“t”。,0.0
首付x万去哪买房？大东地铁豪宅【恒大翡翠华庭】xx-xxx平湖景美宅,0.0
秀江南三八节优惠公布来临，（x）微电波拉皮节日当天x.x折、（x）胸部去增生护理、（x）养生买二赠一,0.0
"欢迎来到东北，寒风中尽是热炕头的温暖。有我在这里等你！""""	*",0.0
好消息，老虎岗xxx国道改道，城东农贸市场、人工湖等配套全面开工,0.0
“全友家居月DIGIT日绿色家突击价惠万家！买冰箱洗衣机等家具等你拿真皮沙发DIGITNAME双人床DIGIT抢！”,0.0
想成为家门口便利店的老板吗？全时会员店PLACE最大综合直营店面超百家现已正式启动。如果您有兴趣了解更多详情或咨询加盟事宜请拨打HOTLINE或回复“t”。,0.0
环路光华村路口,0.0
利港银河广场为喜迎x.x丽人节到来，凡周末两天来访均有礼品赠送，免费参与活动赢取水果礼盒，xx-xx平米稀缺户型享受大力度购房优惠,0.0
工作日的晚上，美食风暴即将来临！棒约翰的小吃全场半价酬宾。周一至周五来光临我们的餐厅吧~美味不容错过哦!如果您需要退订或回电的话请回复“TD”到XXX-XXXXXX（替换成您的手机号码）。,0.0
特卖会开始啦！男女服装全场折起售入场赠DIGIT券月DIGIT号PLACE皇冠假日酒店三楼转发有效退订无效哦~快来参加吧!记得回复“t”确认您的参与。,0.0
旺月来临，最后一期PLACE周二答谢日！欢迎选购超值商品。不容错失的新年发财柑DIGITg和新年好礼等你来拿哦~期待您的光临!如需退订回复相应数字即可.,0.0
短融网定于x月x日在新区桃花庄园举办大型酒会，同行交流会。做车贷的，房贷的，信用贷的，卖二手车的,0.0
亲爱的姐姐您好！一年一度的三八美丽女人节即将到来，精通养生会馆即将在x月x.x.xx日三天时间举行盛大的感恩回馈活动！秒杀,0.0
"您好，如果您拥有DIGIT元一平并选择在NAME企业总部拥有一栋别墅和三层楼房的配置、专属停车场以及私家庭院。详情请联系电话号码XXX-XXXXXX,0",
活动当天团购人数越多，优惠力度越大,0.0
全城招募大惠NAME，七月好礼送到爆！即日起推荐身边朋友注册民生电商并超过DIGIT人即可再获赠价值DIGIT元购物券哦。赶快加入吧!回复退订不参与活动，谢谢支持.,0.0
“老百姓大药房会员您好！明天是千余商品折件更享双倍积分的大好日子。虫草现在购买NAMENAME满额还有豪礼赠送哦~如有需要可以随时退订。”,0.0
亲爱的主人，您的猫咪刚刚打翻了一杯牛奶。,0.0
“感谢您对我们孩子的关心和帮助。我们会继续努力为他创造更好的学习环境。”,0.0
市农批市场PLACEPLACE一、二期房源销售火爆！限量珍品三期商铺预约正在进行中。请及时联系售楼处（地址为联合路号PLCE集团底层供销总社联络室），咨询并缴纳意向金截止日期是XXXX年XX月XXX日之前数量有限欲购从速哦~如需了解更多详情欢迎致电[NAME]。,0.0
您好，感谢您一直以来对唯品会的支持。我们特地为您准备了一份老客召集令的感恩券活动！回复“v”即可获取DIGIT元无门槛优惠券一张；晚点还会有神秘惊喜哦~请在三天内尽快回复以领取您的专属福利哟～如需退订直接发送TD至我们的客服邮箱回td就可以啦亲爱的用户，非常感谢你一直以来的支持和信任与陪伴!为了答谢你的厚爱，我们特别为你准备了老客户专享的活动——一份特别的礼物和奖励.只需通过点击链接或使用以下短信号码进行操作（V），你将获得价值DIGIT元的无条件限制购物抵扣卷一张;此外还有神秘的额外奖赏等待着你~~请务必于三日内及时回应并接收这份特殊礼遇喔〜如有任何疑问或者需要取消订阅服务的话欢迎将信息发往指定电子邮我们会第一时间为您解答疑虑）,0.0
尊敬的用户，您好！邮乐网禾煜周年庆期间全场五谷绿豆薏米营养食品限时特惠活动开始了。满立减、加赠龙眼干等优惠多多哦~您可以在URLabxrrs网站上直接购买并享受此次福利哟~~如需退订信息请回复TD到td即可完成操作!,0.0
“周末一起去逛街吧！”,0.0
x.x女人节，俏俪人国际集团与您同庆。x月x.x日x天美容套卡x.x折限时秒杀，先到先得,0.0
您好，我是刚才跟您联系的中国人保车险专员小王。本店目前推出开门红活动，承保即可返现，并赠送精美礼品,0.0
家居爆品抢购趴月日至DIGIT等你来回复。请注意保暖和降温哦！祝你购物愉快!退订回T,0.0
欢迎您回家一期今日盛大交房！二期DIGIT准现房年终钜惠万即可住三房另送万元家电基金。来访有礼哦~电话XXX-XXXXXX请查收吧!,0.0
尊敬的NAME天，佳沃市集为您带来首单满DIGIT减DIGIT优惠活动！现在领取蓝莓盒元和榴莲干仅元的领券链接：URL。如果您需要退订信息或了解更多详情请回复此短信!,0.0
大年初一到初七，万达广场欢迎您！来品鉴豪宅、共赏幸运神秘大奖等您的领取。若需要退订请回复“t”至万达即可。,0.0
欢迎来到中国的瑰宝——南京，一座承载千年历史与文化的城市。,0.0
尊敬的客户，感谢您对我们移动服务的评价。我们非常关注您的反馈和意见。如果您对我们的电话外呼服务有任何建议或不满之处，请随时回复此短信进行投诉和建议。我们将竭尽全力为您提供更好的服务和体验！同时提醒大家参加我们的“十分满意”活动还有机会赢取话费或者热心客户服务大奖哦~详情查询中国移动官方网站了解更多信息吧!期待您的宝贵回馈和支持，谢谢合作.,0.0
辣妈用品全场折起啦！新款式棒棒猪安全用具，只为给您的宝贝最安全的呵护。请访问淘宝店铺[URL]，享受优惠活动哦~,0.0
“亲们！凭过桥米线优惠券可以在化纤厂转盘西北角的老程家享受八折吃出好味道和健康。地址就在这里。”,0.0
..................计成本全部清货x.天和丽治美容，减肥，养生馆充值大奉送x.会员进店即送价值xx元代金卷一张。领取日期截止：x月xx日。（早上x点到下午x点）现代内衣广场健康内衣专家。地址:老城十字街向西xxx米,0.0
亲爱的表侄孙，祝你生日快乐！愿你前程似锦、幸福美满。,0.0
尊敬的用户，您好！中移通讯紧急通知。为答谢广大用户的支持与厚爱，我们特别推出“DIGIT送海信苹果派大匹变频空调”活动。只要您在机械厂楼下移动营业厅缴纳话费并办理相关业务即可参与抽奖环节，有机会赢取五寸四核手机、海信苹果派等丰厚的奖品哦！（仅限号）赶快行动吧！期待您的光临！,0.0
各位美女们:-P，小荷女子美容院，在明天的三八妇女节，全场单品五折，现金支付，只限明天一天,0.0
尊敬的DIGIT服饰老会员，感谢您一直以来的支持与厚爱。我们很高兴地宣布旗舰店重新起航并双更新！新款高品质新品已经上架等待您的选购。为了回馈您的支持，我们的折扣将比之前更低且还有高额优惠券等您领取哦~如有疑问或需要帮助请随时联系在线客服咨询；如不需要可回复“n”退订此信息打扰到您宝贵的时间和精力再次感谢您的关注和支持!祝您购物愉快！,0.0
"""天猫年货告急！马上涨价了。NAMENAME蜜DIGIT元最后一次低价促销啦~赶快抢单吧！""",0.0
尊敬的会员，属于您的专属狂欢已经开始了！复颜系列新添积雪草精华，更深度修复等着你来体验。日前莅临欧家专柜，任意购享全场双倍积分同时满额还可享受DIGIT积分兑换价值DIGITNAME抗皱晚霜一瓶哦~点击链接开启更多会员优惠活动URLaezj退订PLACENAME即可。,0.0
尊敬的客户您好：乾达紫光房地产营销策划公司于xxxx年x月x日—xxxx年x月xx日开展投资酬宾活动。活动期进店咨询均有礼品赠送。活,0.0
尊敬的用户，欢迎您下载掌上营业厅！现在即可免费领取DIGITm省内网络流量连送个月。推荐好友加入还可获得翻倍的流量奖励哦~最多可领取更多资讯信息请关注PLACE移动官方APP获取地址URL让您的消费更加明了随时随地查看账单无需跑腿让您省心又省钱快来试试吧祝您生活愉快,0.0
您好　我是一汽大众xs店网络销售顾问童海　周末进店购车现金优惠　新速腾可以预订　感谢您的关注　电话xxxxxxxxxxx,0.0
尊敬的用户，您好！中国移动为您送福利啦！即日起成为咪咕特级会员并登录咪咕音乐客户端即可免费领取DIGITm流量。在热门活动中领奖更快捷方便哦~赶快行动吧！点击以下链接下载安装我们的客户端：[URL],0.0
亲爱的姐姐三八妇女节即将到来,0.0
亲爱的荔枝们，感谢你们多年来的支持。今天店铺最后一次上新/最后一场聚划算活动底价！莉贝琳淘宝店再见家了之后也将关闭营业啦~愿大家一切安好～感恩你们的陪伴和支持🌹🙏,0.0
v美美容院在三八节来临之际凡进店顾客可凭本人身份证免费领取护理一套，还可享受买送一优惠,0.0
新年快乐！在PLACE购买飞雕开关，即可获赠精美LED台灯新品。现在首发火热抢购中哦~戳【URLgnieq】立即参与活动并获取更多优惠信息；如需退订请回复【td】。,0.0
亲爱的用户，感谢您选择交通银行。您的满意是我们最大的追求！,0.0
亲爱的顾客，您好！欢迎来到NAME鞋业旗舰店。今天是我们店铺三周年纪念日哦~全场满DIGIT可以减DIGIT现金红包口令在活动期间仅此天开放抢购机会喔!退订回T。期待您的光临！,0.0
《美林华苑》二期x#楼王盛大开盘、xxx--xxx平米宽景大宅、领袖世界、王者风范x月x-x日购房超大优惠！询xxxxxxx。xxxxxxx,0.0
和泓梅溪四季元宵节下午三点x-x-x-x栋清盘闪购,0.0
金羊迎盛世，万达惠中国！南昌万达城新春购房盛典十重大礼，万达中央公园xx~xxx㎡准现房限时抢购,0.0
尊敬的用户，欢迎您参加中国移动DIGIT的幸运转盘抽奖活动！只要关注我们的微信公众号并点击“幸运转盘”，即可直接参与。奖品丰富不停歇，包括iphones00m流量包、DIGITm流量包和滴滴红包等丰厚礼品等待您的领取。分享信息立即获得第二次抽奖机会哦~快来召集小伙伴一起抢夺大奖吧！详情请关注微信公众号中国移动DIGIT。,0.0
大参林天天有礼买维达纸巾卷或洗衣液斤送解毒片克并回sqtd。,0.0
【京东快递】您的包裹已经到达XX站点，请尽快取货!如有问题拨打12345客服电话。,0.0
您的建设银行账户已成功完成一笔交易，金额为10，245元。详情请致电9876-3.祝好！,0.0
“号店海购黑色星期五与老美同步开抢女士横款手包COACH经典PLACE款式DIGIT元秒杀。退订回复qx。”,0.0
猫眼电影特惠来袭，快来抢购你的专属优惠！,0.0
[鼓掌]x一x号到店顾客可领取蚕丝面膜一片,0.0
“号店大促活动开始了！抢购虫草、燕窝等产品低至DIGIT元。保价一年哦~可进入消息中心退订。”,0.0
亚丽女人节酬宾特惠A：家居护肤品可享受x.x折B：春季抗敏修复x.x折C：香氛十四经?泡澡x.x折！D：瘦身减肥（两人行）x折优惠！祝您女人节快乐,0.0
您好，大NAME亲爱的NAME，我们免费送您一个陶瓷保温杯！只需在当天购买任一款茶即可获得。抢先领取哦：URLhydmfy。如有疑问请咨询客服；如不需要此优惠请您回复“退订”。谢谢您的关注与支持!,0.0
车贷，房贷，保单贷，工资卡贷款，营业执照贷款，购房合同，贷款额度x-xx万，无需抵押和担保，x-x天下款，手续简单，无任何前期费用,0.0
天猫施华蔻官方旗舰店全新力作无硅精油轻盈邂逅奢养。无需取舍URL退订回复td。,0.0
尊敬的用户，您好！即日起到移动营业厅参与DIGIT活动即可享受话费消费减免。无上限不保底优惠先到先得早办更实惠详询职业技师学院移动营业厅感谢您的支持祝您生活愉快！,0.0
亲爱的家人朋友们，最近天气多变要小心着凉哦。希望你们身体健康、生活快乐！,0.0
尊敬的用户，为了感谢您一直以来对我们的支持与信任。我们特推出“充值返话费惊喜来袭”活动！即日起至月DIGIT日期间参加活动的用户当月累计充值及主账户余额均达到元时即可发送短信ktcsktcsktcs至DIGIT参与不同档次的活动并立即一次性赠送相应金额的话费（多充多送）。具体如下：1.承诺办理相对应的g套餐档位为元、连续承诺个月；2.活动限定参与转发无效了解更多详情请回复本条信息或拨打客服热线咨询。期待您的积极参与并与好友们分享此优惠吧~,0.0
尊敬的客户，您好！如果您正在考虑购买一部手机，我们强烈建议您选择支持移动网络功能的型号。现在市面上有很多品牌和价格选择的手机都具备这一功能，包括苹果、三星等知名品牌的各价位段产品线覆盖广泛。最便宜的支持G网络的智能手机已经低至[DIGIT]元起价了。同样的预算下，您完全可以选择一款能够随时随地享受互联网冲浪的手机而不仅仅是局限于传统的电话通讯工具上使用体验的提升是巨大的因此推荐你到中国移动合作营业厅咨询并选购适合您的机型祝您购物愉快,0.0
开盘两月全部售空，现火爆推出x期产权铺，总价xx万左右，xx年委托管理，每年平均x%租金收益,0.0
亲爱的业主:您好！今鲁班网购馆年初大酬宾:凡购房未装修者,0.0
x.x节洁蔓秀莎魅力相约活动开始啦！有礼“送”女人第一份“礼”：x元购礼物卡一张，即送：价值xxx元的面部护理一次，加x元，送：背部推拿一次，再加x元，送：头部刮痧一次；第二份“礼”节日当天，店内所有：理疗项目，养生项目，养生内衣，套装产品全享受x.x折优惠，仅限当天哦，现在开始抢购吧！！倒计时开始啦！机不可失哦,0.0
大狂欢活动，我们特意在大型商场里购买了一批高档日用、护肤、养生、家用小家电等用品进行整点x折销售，这种东西虽然在商场有活动,0.0
盈之韵美容养生会所携手御和堂品牌，“万人健康中国行，狂欢大放送”活动火热进行中，xxxx元肩颈温灸套盒免费送，全国一万套大放送，本店仅xx个席位幸运抽取进行中，每天将有x位贵宾可幸运免费获得价值xxxx元肩颈温灸套组，全年xx次免费做,0.0
溢样红经典名门元宵节感恩新老客户，进店有礼，带上购房合同来店即送土鸡蛋xx个。地址柏溪二二四苏宁电器斜对面,0.0
靓点spa生活馆x.x钜惠惊喜一：xxx元即可享受全年spa水疗《限xx名》惊喜二：原价xxxx元（古方本草肩颈养生套）（古方,0.0
地址PLACE售楼部北行。莱寇女子减肥全国最专业连锁店采用新科技疗法一减二雕三巩固一步到位达到塑型、紧致和疏通经络的效果哦！DIGIT米期待您的光临~,0.0
感谢您致电温州红盈xS店，公司提供北京现代全系车辆销售，售后维修保养，二手车收购，旧车置换等服务，贴心服务,0.0
大杨树，代检车，检证，代办货运上岗证，客运上岗证，检上岗证，换新版上岗证，代理蒙E车辆在全国违章，代交罚单，代办新车落户，二手车过户,0.0
亲爱的朋友们，欢迎您来桂林欣赏美丽风景。这里自然山水让您陶醉！期待您的光临～,0.0
“超标电动车很头疼？抢购一辆不用上牌的国标电动自行车吧！DIGIT二手车抵价千块特惠车除外哦。文化宫广场月开始速杰。”,0.0
“三叶家私月感恩回馈六周年挑战家具DIGIT利润米大床卧房五件套预售中地址人民路体育场二楼PLACEDIGIVIPNAME火爆进行时！”,0.0
娇兰佳人肌肤焕面膜多款劲惠折起！妮维雅防晒香体满减DIGIT全场送折扣券号会员日再享DIGIT复购优惠。如需退订请回复TD。（编辑完毕）,0.0
马自达服务顾问郭春雨携车间维修技师共同开办专业保养马自达轿车的修理厂，免费清洗节气门,0.0
专员，可为您提供银行卡开户、贷款、信用卡、车险、教育金、医疗险等、证券开户等咨讯，加我微信呗xxxxxxxxxxx,0.0
"""欢迎来到PLACE美业专卖店选购新款冬服饰。MEPLACEyme期待您的光临。""",0.0
DIGIT秋冬时尚发布，提前收藏好货一键快捷购。登陆唯品会领取红包回TD退订！,0.0
尊敬的客户你好，平安金融生活超市贷款业务正式上线，无抵押接受房贷车贷平安车险客户，x～xx万当天放款，年息xx%,0.0
情人节即将到来，娇兰佳人好事成双会员日推出优惠活动。全场商品折上再享DIGIT折扣更有多处打折唇部产品等你来选购！如需退订请回复TD短信即可。（温馨提示：此为官方信息）,0.0
优美世界为您提供专业美容养生,0.0
"""亲爱的NAME，天猫上的春季养发法则很有用哦！试试看戳这里获取护发的神仙水吧。赢取红包元的机会很大哟~赶紧抢个新欢的护肤品享受一下吧！""",0.0
你好！如需买房、卖房、租房找千家房产,0.0
尊敬的客户，您的京东快递已到达。请携带有效证件到xx驿站自取：地址x5号电话xxx-xxxxXXX,0.0
亲爱的朋友，好久不见！银泰网现在有超低折扣支持天猫比价赔差额的活动哦。更有机会赢取免单和一千元银元的奖励等你拿呢~如果你感兴趣的话回复URLsfkWECHAT了解更多信息吧～如不需要请按退订键。,0.0
碧桂园太阳城王瑶给您拜个晚年。现老带新高层产品x-x年物业费赠送及部分别墅产品有x年物业费赠送，如您有亲戚朋友要买房子,0.0
尊敬的天猫会员，您已获得进群资格。邀请进入QQ专属优惠码抢单活动群内参加每日秒杀和免单活动的机会！如有退订需求请回复“退订阅”。期待您的加入~,0.0
探路者飞越户外专营店亲年货节全民疯抢最后小时！价格比双12还划算。全场顺丰包邮哦~如有退订需求请回复T即可~[url],0.0
全场两件折上再减DIGIT元！拉安奈儿小猪童装有长裤也有内衣可选。在PLACE集团购买更优惠哦~猫人内衣物满就送折扣券一张!,0.0
鑫瑞城市花园感谢您的来电，春节推出购房送柴间活动，住宅价买沿街商铺，特价房一口价xxxx元/㎡,0.0
尊敬的客户，您好！感谢您对我们NAME汇的支持。我们非常高兴地宣布即将举行一场葡萄采摘活动。现在正是葡萄成熟的季节，我们将为您提供优质的葡萄酒、新鲜的蔬菜礼包以及专属优惠价格购买我们的产品。现场更有神秘小礼物等待您的发现哦~详情请咨询客服人员或访问官方网站进行报名参与吧!,0.0
尊敬的用户，为了您和家人的安全与幸福。我们倡议在驾驶过程中不使用手机或其他电子设备分心玩乐或工作。专注于道路、交通状况和其他驾驶员的注意力是保障自身和他人生安全的必要条件之一。同时我们也提醒你注意行车过程中的娱乐活动和使用中国移动车联网服务带来的便利性和安全性提升体验感更好！此外我们还推出了一项优惠促销活动——购买DIGIT元送同等价值的流量（最高可获得10GB），赶快行动吧！抢购地址：[链接],0.0
今晚周年庆典开始抢红包啦！最高可减DIGIT大额优惠，过亿会员瞩目。千家品牌同贺此次年度盛宴，千万别错过哦~唯品会期待您的参与!,0.0
Name加推号楼高层购房热线PHONE号码是多少？请告诉我。如果您有超大开间、赠送飘窗等优惠信息的话就更好了！期待您的回复~,0.0
亲爱的朋友们！年底最后一波大促来啦~邦啤酒桶装仅需DIGIT元哦。聚会必备佳品啊～点击URL链接查看更多详情吧!,0.0
今晚在国美在线购买家电，老板燃气灶只需XXX元！满千减百领券更优惠。请访问URLrwenanl退订回T获取更多信息哦,0.0
尊敬的用户，为了保障您的权益并让您更好地使用流量，我们特向您免费赠送价值DIGIT元的和视频精彩半年包及价值DIGIT元的爱奇艺定向免流。有效期至年月日。请在日内回复“立即领取”。成功后可随时用手机看CCTV、湖南卫视等几百路电视直播以及独家原画大片追最热剧集综艺未来个月你要看的我们来全包了！如不愿接收相关优惠信息或对活动有任何疑问敬请联系客服电话XXXXXXXXXXX（工作时间XX点-XXXX点）。,0.0
亲爱的顾客们！新款手机已经上架啦。海量新品低至DIGIT元起哦!领券还能享受折上折扣优惠快来看一看吧[URL]。期待您的光临~,0.0
"""皮草撤场清货最后几天啦！PlacePlace皮草年终厂家收尾。全场水貂、全兔毛等优质动物皮革制品DIGIT折卖完即止哦~请相互转告退订回N，这吸引力真不是盖的！""",0.0
尊敬的孩子王会员，孩子王的护照一周岁啦！现在至DIGIT拍下护照并晒到微信朋友圈即可领取绿植一盆和好奇纸尿裤数字券一张。凭截图前往门店客服台可兑换礼品哦~数量有限送完即止哟~[退订],0.0
国庆广场上NAMEPLACE最大钜惠来袭！DIGIT元通水上世界等你畅玩。更有免单大礼等着你哦~回TD退订即可享受更多优惠活动哟!,0.0
尊敬的顾客您好[微笑]：很高兴您参与了靓妆美容养生会馆的惊爆优惠卡活动！元宵节来临之际,0.0
尊敬的用户，我们很高兴地向您介绍一项特别的优惠！即日起直至下月DIGIT日回复此短信将现有流量套餐元月包升级为DIGIT元月包DIGITmb。新套餐次月生效后还可享受以下特别待遇：保持套餐档次不变的情况下可在两个月每月日前获赠元的话费及DIGITmbPLACE本地通用超出的费用由元降至DIGIT元/MB。本项优惠限本人专享转发无效若想了解更多详情请回覆DIGIT若不愿再接收相关优惠信息可回复不接收敬祝使用愉快!,0.0
“大世界你买房子VIP团购震撼来袭！每年回报率超低折扣想不到。赶快联系我们了解更多详情吧！”,0.0
"""Asos天猫店有数千款潮品低至折再享满减包邮活动正在倒计时中！赶快抢购吧。如需退订请回复URLfrnr回td。""",0.0
“也买酒庆贺获得C轮融资！速度与激情大促活动开始了。限量裸价DIGIT元起每夜翻新抢不停哦~回T退订。”,0.0
“新家在翔安首开花郡等您回家。现在买电梯洋房带绝版商铺的机会难得！DIGIT平旺抢购中！”,0.0
尊敬的校讯通用户，暑期专享特权来啦！只需DIGIT元即可购买原价DIGIT元的包季DIGITm流量。关注PLACE移动微信回复超级折扣参与活动吧～数量有限哦~快来参加吧！,0.0
亲爱的会员，元瓶买血压计营养素系列品就送西王玉米油哦！快来门店吧。如果您需要退订服务请回复TD即可回td。PLACE,0.0
欢迎致电英伦风情，孝感年度好洋房！来访就送好礼，老带新购房成功返现,0.0
"""乐购正品港版苹果S团购价仅DIGIT每人限一台，抢完即止。点击链接进行秒杀活动并回复t退订。""",0.0
菜鸟包裹已到达，请携带有效证件前往驿站领取。,0.0
尊敬的客户，感谢您选择邮政储蓄银行。我们将继续为您提供优质的服务！中国邮储,0.0
您的包裹已到达，请尽快取件。,0.0
伊缘美x.x妇女火爆回馈活动来了。原价xxxx推背月卡现仅售xxx元名额有限限时抢购；消费、充值赠送养生保养(满xxxx送xxx,0.0
尊敬的客户：感谢您一直以来对DIGIT的支持与关注。在这个炎热的夏日，我们特别推出三重礼遇回馈广大会员用户！以下是活动详情及参与方式介绍如下1.拇指专享福利来袭——免费赠送通话费和流量包（限时抢购）亲爱的DIGIT会员们注意啦！即日起至本月底期间回复“已冻冰”即可领取价值50元的通话费用以及2GBDIGITm高速上网套餐一份哦！,0.0
B牌诱惑哪里有？深圳后花园【淡水骏爵丰田】有礼了。来店购车修车报销路费，xx分钟车程，立省几千元,0.0
